# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
3.370058621268435e-09	-0.053743213	-0.289779	-0.88461846	0	0	0.3685
3.380005096057504e-09	-0.06905003	-0.3013483	-0.88110906	0	0	0.3685
3.3900536153161426e-09	-0.06737394	-0.29647693	-0.8864533	0	0	0.3685
3.4000234390307396e-09	-0.058130264	-0.30760324	-0.8864043	0	0	0.3685
3.410014017475162e-09	-0.08247513	-0.31780145	-0.8796698	0	0	0.3685
3.420010416357586e-09	-0.09673695	-0.31935614	-0.87162226	0	0	0.3685
3.4300267024581762e-09	-0.08212633	-0.3322953	-0.87121415	0	0	0.3685
3.4400408761050094e-09	-0.09470507	-0.32730523	-0.8710431	0	0	0.3685
3.4500541871056284e-09	-0.07742326	-0.32444012	-0.8692986	0	0	0.3685
3.460034747297893e-09	-0.06285125	-0.32381853	-0.87053204	0	0	0.3685
3.470061079345369e-09	-0.05475039	-0.3199769	-0.8709809	0	0	0.3685
3.4800582745138084e-09	-0.049878906	-0.31286907	-0.87161714	0	0	0.3685
3.4900362564253853e-09	-0.04119011	-0.3063773	-0.8725988	0	0	0.3685
3.500002965188146e-09	-0.023491796	-0.32247534	-0.8747259	0	0	0.3685
3.5100173109291948e-09	-0.028513366	-0.34217563	-0.87170935	0	0	0.3685
3.520015418724861e-09	-0.02909683	-0.33428097	-0.8743376	0	0	0.3685
3.530022176611984e-09	-0.038423724	-0.34194884	-0.8717235	0	0	0.3685
3.5400036414902563e-09	-0.02995592	-0.32595766	-0.87230206	0	0	0.3685
3.5500611883243907e-09	-0.028891789	-0.32324818	-0.8694614	0	0	0.3685
3.5600585901181077e-09	-0.0057015163	-0.3291214	-0.8696776	0	0	0.3685
3.5700174118590002e-09	0.02139962	-0.32137832	-0.86662745	0	0	0.3685
3.580058116141505e-09	0.037400927	-0.31566247	-0.8693004	0	0	0.3685
3.5900347818174424e-09	0.055644184	-0.33771783	-0.8674143	0	0	0.3685
3.6000621390377843e-09	0.06065413	-0.3511206	-0.8704025	0	0	0.3685
3.6100315287426977e-09	0.06491854	-0.36146072	-0.8674415	0	0	0.3685
3.620012084101687e-09	0.041065156	-0.36288965	-0.8703461	0	0	0.3685
3.6300244331509687e-09	0.017786618	-0.35946083	-0.86579126	0	0	0.3685
3.6400657157221637e-09	0.01323508	-0.3469034	-0.86685014	0	0	0.3685
3.6500195690012573e-09	-0.0040777517	-0.33856416	-0.8619972	0	0	0.3685
3.660027438357141e-09	0.0029404939	-0.32321453	-0.85981	0	0	0.3685
3.670028024254292e-09	0.013446016	-0.33068195	-0.8583998	0	0	0.3685
3.6800368446063596e-09	0.031980217	-0.32905677	-0.85969365	0	0	0.3685
3.6900608513345217e-09	0.061346456	-0.34685454	-0.852976	0	0	0.3685
3.7000569665094e-09	0.07192798	-0.35554677	-0.84774905	0	0	0.3685
3.7100401554822175e-09	0.09991656	-0.34831733	-0.8437664	0	0	0.3685
3.7200498034291866e-09	0.11991649	-0.3517488	-0.8329463	0	0	0.3685
3.730042065995731e-09	0.15649393	-0.3390422	-0.82433844	0	0	0.3685
3.740047270935096e-09	0.18345827	-0.32273623	-0.81015974	0	0	0.3685
3.750020034849327e-09	0.21749496	-0.27394378	-0.810101	0	0	0.3685
3.760000099799805e-09	0.25129938	-0.19657554	-0.7918053	0	0	0.3685
3.770020070922178e-09	0.2636838	-0.09996761	-0.7790845	0	0	0.3685
3.780044483747241e-09	0.25465038	0.002129637	-0.77719754	0	0	0.3685
3.790026490917198e-09	0.23061477	0.07710629	-0.7766824	0	0	0.3685
3.800013172398609e-09	0.17544672	0.122421876	-0.7703988	0	0	0.3685
3.810014636306958e-09	0.099274546	0.17125487	-0.7725128	0	0	0.3685
3.820039407647533e-09	-0.010862078	0.15979084	-0.7716236	0	0	0.3685
3.830018960544759e-09	-0.11177035	0.108472094	-0.75133586	0	0	0.3685
3.84006052937347e-09	-0.17369682	0.024926022	-0.7327928	0	0	0.3685
3.850032560567911e-09	-0.21454275	-0.060252104	-0.71520704	0	0	0.3685
3.86000350790317e-09	-0.19004758	-0.18342696	-0.69471794	0	0	0.3685
3.870024304014541e-09	-0.12874347	-0.28821138	-0.6825184	0	0	0.3685
3.880011135363962e-09	-0.031024063	-0.36605126	-0.660186	0	0	0.3685
3.890057883994608e-09	0.11992627	-0.38236594	-0.64296055	0	0	0.3685
3.900007568566711e-09	0.26314542	-0.3427488	-0.630629	0	0	0.3685
3.910022128422745e-09	0.36293128	-0.2608262	-0.6169512	0	0	0.3685
3.920007654901813e-09	0.42725137	-0.09463484	-0.60075295	0	0	0.3685
3.930060532664871e-09	0.40309364	0.082364075	-0.59308654	0	0	0.3685
3.940011221334174e-09	0.3149801	0.21349053	-0.5961729	0	0	0.3685
3.950050582406385e-09	0.1727768	0.27423885	-0.576183	0	0	0.3685
3.960046595714161e-09	0.083256006	0.28855732	-0.56179667	0	0	0.3685
3.9700498990091744e-09	-0.024421569	0.24669015	-0.5369836	0	0	0.3685
3.980034075367184e-09	-0.102416694	0.12184176	-0.49507213	0	0	0.3685
3.990005624334298e-09	-0.103000544	-0.019522812	-0.46125144	0	0	0.3685
4.000040047878124e-09	-0.078951806	-0.09808821	-0.44756034	0	0	0.3685
4.010022609618998e-09	-0.031468656	-0.10307272	-0.4412941	0	0	0.3685
4.020013989391258e-09	-0.004347111	-0.11976785	-0.4401025	0	0	0.3685
4.0300185084944315e-09	0.06482258	-0.09412168	-0.42980888	0	0	0.3685
4.040015936761683e-09	0.104722686	0.05822382	-0.40879372	0	0	0.3685
4.050039695883556e-09	0.041114572	0.23132813	-0.37594342	0	0	0.3685
4.060036208487327e-09	-0.10334003	0.33629206	-0.35943037	0	0	0.3685
4.070015563881766e-09	-0.23173583	0.38171098	-0.33328673	0	0	0.3685
4.0800560144797474e-09	-0.3669384	0.3717359	-0.31731433	0	0	0.3685
4.090034608516874e-09	-0.531812	0.22761051	-0.29725802	0	0	0.3685
4.1000003882176745e-09	-0.55074924	-0.042676598	-0.29446566	0	0	0.3685
4.110059310964756e-09	-0.39924073	-0.25737602	-0.2807593	0	0	0.3685
4.120025271548127e-09	-0.23383628	-0.32652605	-0.2606663	0	0	0.3685
4.130043964148895e-09	-0.04297012	-0.4231496	-0.23416111	0	0	0.3685
4.140023615031606e-09	0.21481222	-0.41611817	-0.2231626	0	0	0.3685
4.150056971602919e-09	0.37680483	-0.28854805	-0.2009257	0	0	0.3685
4.160029612683345e-09	0.43409234	-0.11093484	-0.16433111	0	0	0.3685
4.170036665224757e-09	0.33498338	0.10969748	-0.16912124	0	0	0.3685
4.180008432535974e-09	0.13591315	0.18578546	-0.17415667	0	0	0.3685
4.19006282116155e-09	-0.02380365	0.16201286	-0.14297031	0	0	0.3685
4.200040281826921e-09	-0.13449219	0.1376928	-0.10619131	0	0	0.3685
4.210022744553881e-09	-0.103544205	0.06819217	-0.09029366	0	0	0.3685
4.220035333879642e-09	-0.05517217	0.050993033	-0.08432465	0	0	0.3685
4.2300021434870854e-09	0.017818043	0.02747907	-0.07446578	0	0	0.3685
4.240059727627753e-09	0.11377187	0.005732217	-0.06374094	0	0	0.3685
4.250051233899725e-09	0.15120639	-0.017419877	-0.053226266	0	0	0.3685
4.260031956772421e-09	0.273725	-0.013380812	-0.029013047	0	0	0.3685
4.2700200733021346e-09	0.3336545	0.15824644	-0.015473108	0	0	0.3685
4.280035930897738e-09	0.19891763	0.3627937	-0.0040330933	0	0	0.3685
4.290057876802848e-09	-0.08659779	0.3981297	-0.0017905212	0	0	0.3685
4.3000229358421804e-09	-0.3334912	0.15780044	0.015157972	0	0	0.3685
4.3100638189547055e-09	-0.29580703	-0.16619028	0.04825532	0	0	0.3685
4.320049439807438e-09	-0.07896025	-0.36533985	0.06988349	0	0	0.3685
4.3300270224999505e-09	0.20749037	-0.3363935	0.088327646	0	0	0.3685
4.340048495108543e-09	0.3394211	-0.14977738	0.10009871	0	0	0.3685
4.350062723813027e-09	0.31692445	0.09304361	0.12241694	0	0	0.3685
4.360047013130192e-09	0.034169737	0.2765594	0.14458533	0	0	0.3685
4.370018671710578e-09	-0.19739765	0.16089624	0.16621421	0	0	0.3685
4.38001670460671e-09	-0.14517452	0.052831985	0.17080076	0	0	0.3685
4.3900084156251185e-09	-0.13997228	0.10532577	0.18303262	0	0	0.3685
4.400046904672103e-09	-0.21645267	0.03339039	0.2033166	0	0	0.3685
4.41006365153653e-09	-0.12178546	-0.15171881	0.22109099	0	0	0.3685
4.420024120183428e-09	0.13331677	-0.20483221	0.25328645	0	0	0.3685
4.430015895893473e-09	0.32576093	-0.09280547	0.2742824	0	0	0.3685
4.4400294833278065e-09	0.34254014	0.061668284	0.2988566	0	0	0.3685
4.45005500826203e-09	0.27455547	0.20561579	0.30839124	0	0	0.3685
4.4600453484746114e-09	0.11409744	0.29524106	0.3157535	0	0	0.3685
4.470020155048222e-09	-0.06207081	0.26413628	0.32845396	0	0	0.3685
4.480041887351117e-09	-0.17308488	0.18340462	0.3315352	0	0	0.3685
4.490002654589752e-09	-0.16241314	0.12460917	0.35058632	0	0	0.3685
4.500022815533941e-09	-0.20602764	0.08494208	0.37599483	0	0	0.3685
4.510043301587858e-09	-0.2580003	-0.030260777	0.40109906	0	0	0.3685
4.520031500335144e-09	-0.17062362	-0.18758708	0.40667492	0	0	0.3685
4.530044716238597e-09	0.08298412	-0.21748985	0.4192405	0	0	0.3685
4.540058462214815e-09	0.22488348	-0.06982256	0.42779028	0	0	0.3685
4.550035258531708e-09	0.18780152	0.0653109	0.43386137	0	0	0.3685
4.5600426787199825e-09	0.111803554	0.1410971	0.4491284	0	0	0.3685
4.570052301484506e-09	-0.027813789	0.21693844	0.47797692	0	0	0.3685
4.580009250285621e-09	-0.20978667	0.18516923	0.4913336	0	0	0.3685
4.5900026136899716e-09	-0.33455843	-0.009943601	0.5032908	0	0	0.3685
4.600054938257885e-09	-0.20090346	-0.2692586	0.5218356	0	0	0.3685
4.610055823048365e-09	0.11077988	-0.33150724	0.540133	0	0	0.3685
4.620033183234408e-09	0.33865735	-0.10134156	0.5547789	0	0	0.3685
4.630012637078004e-09	0.2409539	0.14253604	0.56441617	0	0	0.3685
4.640035770755567e-09	0.053242326	0.16759834	0.574828	0	0	0.3685
4.650033235060423e-09	-0.021692922	0.14426556	0.5924043	0	0	0.3685
4.660036543848992e-09	-0.10541027	0.17335731	0.5946725	0	0	0.3685
4.670020808762801e-09	-0.21069056	0.11015791	0.60552007	0	0	0.3685
4.680010531028364e-09	-0.24249928	-0.08827723	0.60613316	0	0	0.3685
4.690018717066717e-09	-0.13205588	-0.28157657	0.6133316	0	0	0.3685
4.700031123857023e-09	0.13101652	-0.29263178	0.6228346	0	0	0.3685
4.710010930320721e-09	0.3053107	-0.07861912	0.62987643	0	0	0.3685
4.720012843784425e-09	0.24458238	0.20277496	0.63265413	0	0	0.3685
4.730016588210688e-09	0.021923363	0.30242214	0.65188706	0	0	0.3685
